,text,name,Unnamed: 0,index
1350,AnnaMaya's farm-to-table menu is fresh and healthy,['AnnaMaya'],1350.0,1326.0
1351,The food at United Coffee House Rewind is nostalgic and comforting,['United Coffee House'],1351.0,1327.0
1352,The rooftop bar at Amour is a great spot for drinks,['Amour'],1352.0,1328.0
1353,The fusion food at Masala Library by Jiggs Kalra is unique and delicious,['Masala Library by Jiggs Kalra'],1353.0,1329.0
1354,The paan ice cream at Kuremal Mohan Lal Kulfi Wale is a must-try,['Kuremal Mohan Lal Kulfi Wale'],1354.0,1330.0
1355,The cocktails at Monkey Bar are creative and delicious,['Monkey Bar'],1355.0,1331.0
1356,"Cafe Tesu's breakfast menu is a great start to the day
",['Cafe Tesu'],1356.0,1332.0
1357,The Italian food at Big Chill Cafe is comforting and delicious,['Big Chill Cafe'],1357.0,1333.0
1358,The food at Nukkad Cafe & Bar is simple and delicious,['Nukkad Cafe & Bar'],1358.0,1334.0
1359,The street food at Paranthe Wali Gali is a Delhi classic,['Paranthe Wali Gali'],1359.0,1335.0
1360,The food and drinks at Lord Of The Drinks are indulgent and delicious,['Lord Of The Drinks'],1360.0,1336.0
1361,The bakery items at Wenger's Deli are fresh and delicious,"[""Wenger's Deli""]",1361.0,1337.0
1362,The burgers at Johnny Rockets are classic and satisfying,['Johnny Rockets'],1362.0,1338.0
1363,The Chinese food at Berco's is a Delhi favorite,"[""Berco's""]",1363.0,1339.0
1364,The cocktails at The Piano Man Jazz Club are creative and delicious,['The Piano Man Jazz Club'],1364.0,1340.0
1365,The vegetarian food at Sattvik is healthy and delicious,['Sattvik'],1365.0,1341.0
1366,The Japanese food at Guppy by ai is authentic and delicious,['Guppy'],1366.0,1342.0
1367,The street food at Khandani Pakode Wala is a Delhi favorite,['Khandani Pakode Wala'],1367.0,1343.0
1368,The food at The Chatter House is comforting and delicious,['The Chatter House'],1368.0,1344.0
1369,The south Indian food at Carnatic Cafe is authentic and delicious,['Carnatic Cafe'],1369.0,1345.0
1370,The pastries at L'Opera are delicate and delicious,"[""L'Opera""]",1370.0,1346.0
1371,The food at Nueva is innovative and delicious,['Nueva'],1371.0,1347.0
1372,The chaat at Haldiram's is a Delhi classic,"[""Haldiram's""]",1372.0,1348.0
1373,The kebabs at Kebab Gali are flavorful and delicious,['Kebab Gali'],1373.0,1349.0
1374,The food at Raasta is Jamaican-inspired and delicious,['Raasta'],1374.0,1350.0
1375,The rooftop view at Dramz Whisky Bar & Lounge is stunning,['Dramz Whisky Bar & Lounge'],1375.0,1351.0
1376,The food at Dhaba by Claridges is rustic and delicious,['Dhaba by Claridges'],1376.0,1352.0
1377,The desserts at Theobroma are indulgent and delicious,['Theobroma'],1377.0,1353.0
1378,The food at SodaBottleOpenerWala is quirky and delicious,['SodaBottleOpenerWala'],1378.0,1354.0
1379,The Italian food at Diva is elegant and refined,['Diva'],1379.0,1355.0
1380,The street food at Kuremal Mohan Lal Kulfi Wale is a Delhi classic,['Kuremal Mohan Lal Kulfi Wale'],1380.0,1356.0
1381,The food at Delhi Club House is comforting and delicious,['Delhi Club House'],1381.0,1357.0
1382,"The cocktails at Fio Cookhouse & Bar are creative and delicious.
",['Fio Cookhouse & Bar'],1382.0,1358.0
1383,The cozy ambiance of Diggin in Chanakyapuri is perfect for a romantic dinner.,['Diggin'],1383.0,1359.0
1384,The hearty North Indian cuisine at Punjabi By Nature in Vasant Vihar is a must-try for foodies.,['Punjabi By Nature'],1384.0,1360.0
1385,Experience the authentic flavors of South India at Carnatic Cafe in New Friends Colony.,['Carnatic Cafe'],1385.0,1361.0
1386,The vibrant decor and mouth-watering food of Farzi Cafe in Connaught Place never disappoints.,['Farzi Cafe'],1386.0,1362.0
1387,Indulge in delicious vegetarian dishes at Sattvik in Saket.,['Sattvik'],1387.0,1363.0
1388,Get transported to Paris with the beautiful interiors and scrumptious desserts at L'Opera in Khan Market.,"[""L'Opera""]",1388.0,1364.0
1389,The warm and inviting atmosphere of Olive Bar & Kitchen in Mehrauli makes it a popular spot for a brunch with friends.,['Olive Bar & Kitchen'],1389.0,1365.0
1390,Savor the delectable Chinese cuisine at Berco's in Rajouri Garden.,"[""Berco's""]",1390.0,1366.0
1391,Enjoy the live music and eclectic menu of The Piano Man Jazz Club in Safdarjung Enclave.,['The Piano Man Jazz Club'],1391.0,1367.0
1392,"The cozy and rustic ambiance of Hauz Khas Social in Hauz Khas Village is perfect for a casual hangout.
",['Hauz Khas Social'],1392.0,1368.0
1393,Experience the fusion of Indian and European flavors at Cafe Lota in National Crafts Museum.,['Cafe Lota'],1393.0,1369.0
1394,The elegant decor and sumptuous food of The Fatty Bao in Sangam Courtyard will leave you wanting more.,['The Fatty Bao'],1394.0,1370.0
1395,Treat yourself to the indulgent desserts and fine dining experience at Indian Accent in Lodhi Road.,['Indian Accent'],1395.0,1371.0
1396,The bright and colorful interiors of Burma Burma in DLF Cyber Hub will transport you to Myanmar.,['Burma Burma'],1396.0,1372.0
1397,Enjoy the breezy outdoor seating and refreshing drinks at Raasta in Green Park.,['Raasta'],1397.0,1373.0
1398,The chic and trendy decor of Smoke House Deli in Khan Market is perfect for a date night.,['Smoke House Deli'],1398.0,1374.0
1399,Get your fix of street-style food at Khan Chacha in Khan Market.,['Khan Chacha'],1399.0,1375.0
1400,The sophisticated decor and delectable European cuisine of Cafe Delhi Heights in Saket is perfect for a special occasion.,['Cafe Delhi Heights'],1400.0,1376.0
1401,Experience the fusion of Indian and Continental flavors at The All American Diner in India Habitat Centre.,['The All American Diner'],1401.0,1377.0
1402,The quirky and fun atmosphere of Monkey Bar in Vasant Kunj makes it a popular spot for after-work drinks.,['Monkey Bar'],1402.0,1378.0
1403,"Savor the authentic flavors of Kerala at Karimeen Hut in Green Park.
",['Karimeen Hut'],1403.0,1379.0
1404,Gusto Cafe in Mumbai has a really chic and modern vibe.,['Gusto Cafe'],1404.0,1380.0
1405,Kashi Art Cafe in Kochi is a cozy and artsy cafe with a lot of character.,['Kashi Art Cafe'],1405.0,1381.0
1406,Cafe Diem in Pune has a very laid-back and relaxed atmosphere.,['Cafe Diem'],1406.0,1382.0
1407,Baba Au Rhum in Goa is a quaint and charming bakery with delicious treats.,['Baba Au Rhum'],1407.0,1383.0
1408,The Local in Bengaluru has a hip and trendy vibe with great cocktails and food.,['The Local'],1408.0,1384.0
1409,The Coastal Macha in Chennai has a lively and vibrant atmosphere with delicious seafood.,['The Coastal Macha'],1409.0,1385.0
1410,The Blue Door Cafe in Delhi has a cozy and intimate atmosphere with delicious European-inspired dishes.,['The Blue Door Cafe'],1410.0,1386.0
1411,Cafe Wanderlust in Jaipur has a bohemian and adventurous vibe with a lot of travel-inspired decor.,['Cafe Wanderlust'],1411.0,1387.0
1412,The Tasting Room in Hyderabad has a sophisticated and elegant atmosphere with delicious wines and tapas.,['The Tasting Room'],1412.0,1388.0
1413,"The Pasta Bowl Company in Kolkata has a fun and casual atmosphere with delicious pasta dishes.
",['The Pasta Bowl Company'],1413.0,1389.0
1414,Books and Brews Cafe is a cozy and welcoming book cafe where customers can enjoy a delicious cup of coffee while reading their favorite books.,['Books and Brews Cafe'],1414.0,1390.0
1415,"
The Bohemian House is a wonderful place for those who want to enjoy European cuisine in a cozy and intimate setting.",['The Bohemian House'],1415.0,1391.0
1416,"
The Great Bear Brewing Company is a perfect spot for beer enthusiasts, with a wide selection of craft beers and a cozy atmosphere.",['The Great Bear Brewing Company'],1416.0,1392.0
1417,"
Kake Da Hotel in Delhi is a must-visit for anyone who wants to try authentic Punjabi cuisine.",['Kake Da Hotel'],1417.0,1393.0
1418,"
The Bombay Canteen is a trendy and upscale restaurant in Mumbai that serves delicious contemporary Indian cuisine.",['The Bombay Canteen'],1418.0,1394.0
1419,"
The Cafe by Foodhall in Bengaluru is a perfect spot for a delicious brunch or a quick coffee break.",['The Cafe by Foodhall'],1419.0,1395.0
1420,"
The Flying Spaghetti Monster Cafe in Kolkata is a quirky and fun restaurant that serves delicious Italian cuisine.",['The Flying Spaghetti Monster Cafe'],1420.0,1396.0
1421,"
Smoke House Deli in Delhi is a great place to enjoy a leisurely brunch or a delicious dinner in a stylish and modern setting.",['Smoke House Deli'],1421.0,1397.0
1422,"
Big Wong XL in Mumbai is a fantastic Chinese restaurant that serves delicious food in a casual and relaxed atmosphere.
",['Big Wong XL'],1422.0,1398.0
1423,Salt and Sky rooftop bar in Mumbai offers stunning views of the city,['Salt and Sky rooftop bar'],1423.0,1399.0
1424,The quirky decor and delicious food at Junkyard Cafe in Delhi make it a must-visit,['Junkyard Cafe'],1424.0,1400.0
1425,The cozy and intimate setting of Terttulia Bistro in Pune is perfect for a romantic dinner,['Terttulia Bistro'],1425.0,1401.0
1426,The fusion cuisine at Fusion 9 restaurant in Hyderabad is a culinary delight,['Fusion 9'],1426.0,1402.0
1427,The vintage charm and live music at BottleRock in Bangalore create a unique and memorable experience,['BottleRock'],1427.0,1403.0
1428," The laid-back vibe and refreshing cocktails at Tambourine Sky lounge in Jaipur make it a great spot for a night out
",['Tambourine Sky lounge'],1428.0,1404.0
1429,"Surat is known for its vibrant food scene and has no shortage of great restaurants to choose from. If you're in the mood for some delicious waffles, head over to The Belgian Waffle Co. For an indulgent buffet experience, check out Barbeque Nation. If you're in the mood for traditional Gujarati cuisine, try Kansar Gujarati Thali. Other great options include Black Pepper Restaurant, Rollacosta, Chaatkila, The Bombay Curryie, Barbeque Village, Maggie Point, and The Grand Bhagwati. ","['The Belgian Waffle Co.', 'Barbeque Nation', 'Kansar Gujarati Thali', 'Black Pepper Restaurant', 'Rollacosta', 'Chaatkila', 'The Bombay Curryie', 'Barbeque Village', 'Maggie Point', 'The Grand Bhagwati']",1429.0,1405.0
1430,"Vadodara is known for its rich culinary culture and is home to a variety of restaurants that serve delicious food. If you're in the mood for some mouth-watering barbeque dishes, head over to Barbeque Nation. For some delicious Italian food, try Little Italy. If you're looking for authentic Indian cuisine, Peshawri and Kalyan Restaurant are great options. Other popular restaurants in Vadodara include Mandap, Mainland China, Punarjani, Sankalp Restaurant, and Vishalla. ","['Barbeque Nation', 'Little Italy', 'Mandap', 'Kalyan Restaurant', 'Mainland China', 'Peshawri', 'Punarjani', 'Sankalp Restaurant', 'Vishalla']",1430.0,1406.0
1431,"Ahmedabad is a food lover's paradise and offers a diverse range of dining options. For some delectable Indian cuisine, head over to Agashiye at The House of MG or try out the Rajwadu Thali at Rajwadu. If you're in the mood for some mouth-watering street food, head over to Manek Chowk. Other popular restaurants in Ahmedabad include Swati Snacks, The Green House, The Great Kabab Factory, Nini's Kitchen, and Patang ","['Agashiye at The House of MG', 'Rajwadu', 'Manek Chowk', 'Swati Snacks', 'The Green House', 'The Great Kabab Factory', ""Nini's Kitchen"", 'Patang']",1431.0,1407.0
1432," Junagadh is known for its delicious food and offers a variety of dining options. For some authentic Gujarati cuisine, head over to Hotel Harmony or Udupi Restaurant. If you're in the mood for some Chinese food, try out The Wok. Other popular restaurants in Junagadh include Shere-e-Punjab, Gajjar Fast Food, Khana Khazana, and Sheetal Restaurant.","['Hotel Harmony', 'Udupi Restaurant', 'The Wok', 'Shere-e-Punjab', 'Gajjar Fast Food', 'Khana Khazana', 'Sheetal Restaurant']",1432.0,1408.0
1433,"Jamnagar is known for its lip-smacking food and offers a variety of dining options. For some delicious Gujarati thali, head over to Madhuram Dining Hall or try out the thali at 7 Seas Restaurant. If you're in the mood for some Chinese food, head over to The Grand Thakar. Other popular restaurants in Jamnagar include The Hangout, The Food Studio, Nandani Delight, and Sugar N Spice. ","['Madhuram Dining Hall', '7 Seas Restaurant', 'The Grand Thakar', 'The Hangout', 'The Food Studio', 'Nandani Delight', 'Sugar N Spice']",1433.0,1409.0
1434,"Rajkot is known for its delicious food and offers a variety of dining options. For some authentic Gujarati cuisine, head over to Havmor Restaurant or try out the Rajasthani Thali at Marwadi Thali. If you're in the mood for some Chinese food, try out The Grand Thakar. Other popular restaurants in Rajkot include Kotecha Chowk Food Street, Punit Restaurant, Panchvati Restaurant, and Vasoowala. ","['Havmor Restaurant', 'Marwadi Thali', 'The Grand Thakar', 'Kotecha Chowk Food Street', 'Punit Restaurant', 'Panchvati Restaurant', 'Vasoowala']",1434.0,1410.0
1435,"Mumbai, also known as the food capital of India, offers a plethora of dining options. For some mouth-watering street food, head over to Juhu Beach or Crawford Market. If you're in the mood for some seafood, try out Gajalee or Trishna. For some delicious South Indian cuisine, check out Ramashray, and for some authentic Maharashtrian food, try out Aaswad. Other popular restaurants in Mumbai include The Table, The Bombay Canteen, and SodaBottleOpenerWala. ","['Juhu Beach', 'Crawford Market', 'Gajalee', 'Trishna', 'Ramashray', 'Aaswad', 'The Table', 'The Bombay Canteen', 'SodaBottleOpenerWala']",1435.0,1411.0
1436,"Bangalore, also known as the Silicon Valley of India, has a diverse food culture. For some traditional South Indian food, head over to MTR or Brahmin's Coffee Bar. For some North Indian cuisine, try out Punjab Grill or Kailash Parbat. If you're in the mood for some Chinese food, check out Mainland China or Beijing Bites. Other popular restaurants in Bangalore include Vidyarthi Bhavan, Toit, and The Black Rabbit. ","['MTR', ""Brahmin's Coffee Bar"", 'Punjab Grill', 'Kailash Parbat', 'Mainland China', 'Beijing Bites', 'Vidyarthi Bhavan', 'Toit', 'The Black Rabbit']",1436.0,1412.0
1437,"Patna, the capital city of Bihar, has a rich food culture that blends North Indian and East Indian cuisines. For some mouth-watering chaat and other street foods, head over to Bansi Vihar or Pintu Sweets. If you're in the mood for some traditional Bihari food, try out The Yellow Chilli or Swaaddesh. For some North Indian and Mughlai cuisine, check out Pind Balluchi or Havmor. Other popular restaurants in Patna include Takshila and Little Italy.
","['Bansi Vihar', 'Pintu Sweets', 'The Yellow Chilli', 'Swaaddesh', 'Pind Balluchi', 'Havmor', 'Takshila', 'Little Italy']",1437.0,1413.0
1438," Bhubaneswar, the capital city of Odisha, is known for its delicious and diverse cuisine. For some authentic Odia food, head over to Dalma or Ruchi. If you're in the mood for some North Indian cuisine, try out Barbeque Nation or Kaveri. For some Chinese and Thai food, check out Mainland China or Lemon Grass. Other popular restaurants in Bhubaneswar include Chung Wah, Domino's Pizza, and Subway.","['Dalma', 'Ruchi', 'Barbeque Nation', 'Kaveri', 'Mainland China', 'Lemon Grass', 'Chung Wah', ""Domino's Pizza"", 'Subway']",1438.0,1414.0
1439," Chandigarh, the capital of the northern Indian states of Punjab and Haryana, is known for its delicious and diverse cuisine. For some traditional North Indian food, head over to Pal Dhaba or Sindh Kitchen. If you're in the mood for some Italian or Mexican cuisine, try out Virgin Courtyard or The Great Bear. For some Chinese and Thai food, check out Yo! China or Mainland China. Other popular restaurants in Chandigarh include Garlic and Greens, Backpacker's Cafe, and Nik Baker's.

","['Pal Dhaba', 'Sindh Kitchen', 'Virgin Courtyard', 'The Great Bear', 'Yo! China', 'Mainland China', 'Garlic and Greens', ""Backpacker's Cafe"", ""Nik Baker's""]",1439.0,1415.0
