,text,name,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index
604,The dumplings at Din Tai Fung in Singapore are a must-try for any foodie.,['Din Tai Fung'],440.0,273.0,265.0,265.0,241.0
605,The cocktails at Pouring Ribbons in NYC are always creative and delicious.,['Pouring Ribbons'],441.0,274.0,266.0,266.0,242.0
606,The pizza at Lombardi's in NYC is a true slice of New York.,"[""Lombardi's""]",442.0,275.0,267.0,267.0,243.0
607,The fried chicken at Blue Ribbon Fried Chicken in NYC is perfectly crispy and juicy.,['Blue Ribbon Fried Chicken'],443.0,276.0,268.0,268.0,244.0
608,The sushi at Sushi Saito in Tokyo is considered one of the best sushi experiences in the world.,['Sushi Saito'],444.0,277.0,269.0,269.0,245.0
609,The vegan food at Cafe Gratitude in LA is always flavorful and satisfying.,['Cafe Gratitude'],445.0,278.0,270.0,270.0,246.0
610,The ramen at Tsuta in Tokyo is a unique and delicious twist on traditional noodle soup.,['Tsuta'],446.0,279.0,271.0,271.0,247.0
611,"The cocktails at Death & Co. in NYC are always expertly crafted and flavorful.
",['Death & Co.'],447.0,280.0,272.0,272.0,248.0
612,The rooftop restaurant at the Nahargarh Fort in Jaipur offers breathtaking views of the city.,['Nahargarh Fort'],448.0,281.0,273.0,273.0,249.0
613,The Royal Repast restaurant in Jodhpur is a must-visit for anyone looking for a royal dining experience.,['The Royal Repast restaurant'],449.0,282.0,274.0,274.0,250.0
614,The Steam restaurant at the Rambagh Palace in Jaipur is a perfect blend of contemporary and traditional cuisine.,['The Steam restaurant'],450.0,283.0,275.0,275.0,251.0
615,The Forresta Kitchen & Bar in Jaipur offers a unique dining experience amidst lush greenery.,['The Forresta Kitchen & Bar'],451.0,284.0,276.0,276.0,252.0
616,The Peshawri restaurant at the ITC Rajputana in Jaipur serves some of the best North Indian cuisine.,['The Peshawri restaurant'],452.0,285.0,277.0,277.0,253.0
617,The Zarin restaurant at the Fairmont Jaipur is known for its delicious Mughlai and Rajasthani dishes.,['The Zarin restaurant'],453.0,286.0,278.0,278.0,254.0
618,The Surya Mahal restaurant at the Umaid Bhawan Palace in Jodhpur offers an elegant dining experience.,['The Surya Mahal restaurant'],454.0,287.0,279.0,279.0,255.0
619,The Sheesh Mahal restaurant at the Le Meridien in Jaipur offers a romantic and luxurious dining experience.,['The Sheesh Mahal restaurant'],455.0,288.0,280.0,280.0,256.0
620,The Suvarna Mahal restaurant at the Rambagh Palace in Jaipur is a perfect blend of Rajasthani and European cuisine.,['The Suvarna Mahal restaurant'],456.0,289.0,281.0,281.0,257.0
621,The Risala restaurant at the Taj Lake Palace in Udaipur offers stunning views of the lake and delicious Rajasthani cuisine.,['The Risala restaurant '],457.0,290.0,282.0,282.0,258.0
622,The Jhankar Choti Haveli restaurant in Jaipur offers an authentic Rajasthani dining experience.,['The Jhankar Choti Haveli restaurant'],458.0,291.0,283.0,283.0,259.0
623,The Jhilmil restaurant at the Lalgarh Palace in Bikaner is known for its delicious vegetarian dishes.,['The Jhilmil restaurant'],459.0,292.0,284.0,284.0,260.0
624,The Garden Cafe restaurant at the Umaid Bhawan Palace in Jodhpur offers a relaxed and casual dining experience.,['The Garden Cafe restaurant'],460.0,293.0,285.0,285.0,261.0
625,The 1135 AD restaurant in Jaipur offers a unique dining experience amidst the historic Amer Fort.,['The 1135 AD restaurant'],461.0,294.0,286.0,286.0,262.0
626,The Neel Mahal restaurant at the Laxmi Vilas Palace in Bharatpur offers a royal dining experience.,['The Neel Mahal restaurant'],462.0,295.0,287.0,287.0,263.0
627,The Jaiwana Bistro Lounge in Udaipur offers a rooftop dining experience with stunning views of the city.,['The Jaiwana Bistro Lounge'],463.0,296.0,288.0,288.0,264.0
628,The Khandela Haveli restaurant in Jaipur offers traditional Rajasthani cuisine in a charming setting.,['The Khandela Haveli restaurant'],464.0,297.0,289.0,289.0,265.0
629,The Sarangi restaurant at the Jai Mahal Palace in Jaipur offers a fine dining experience with live music.,['The Sarangi restaurant '],465.0,298.0,290.0,290.0,266.0
630,The Surya Darshan Bar at the Rambagh Palace in Jaipur offers a luxurious and sophisticated setting for drinks and light bites.,['The Surya Darshan Bar'],466.0,299.0,291.0,291.0,267.0
631,"The Durg Cafe restaurant at the Hotel Chandra Mahal Haveli in Jaipur offers delicious vegetarian and non-vegetarian dishes in a cozy ambiance.
",['The Durg Cafe restaurant'],467.0,300.0,292.0,292.0,268.0
632,The Raj Darbar restaurant in Patna is known for its Mughlai cuisine.,['The Raj Darbar restaurant'],468.0,301.0,293.0,293.0,269.0
633,The Ghar Aangan restaurant in Patna offers a fine dining experience with a variety of cuisines.,['The Ghar Aangan restaurant'],469.0,302.0,294.0,294.0,270.0
634,The Taramandal restaurant in Patna is a popular spot for families and friends to enjoy a meal.,['The Taramandal restaurant'],470.0,303.0,295.0,295.0,271.0
635,The Zaika restaurant in Patna offers a variety of vegetarian and non-vegetarian dishes.,['The Zaika restaurant'],471.0,304.0,296.0,296.0,272.0
636,The Potbelly Rooftop Cafe in Patna is known for its Bihari cuisine.,['The Potbelly Rooftop Cafe'],472.0,305.0,297.0,297.0,273.0
637,The Biryani Mahal restaurant in Patna serves some of the best biryanis in town.,['The Biryani Mahal restaurant'],473.0,306.0,298.0,298.0,274.0
638,"The Darpan restaurant in Patna offers a variety of cuisines including Chinese, Indian, and Continental.",['The Darpan restaurant'],474.0,307.0,299.0,299.0,275.0
639,The Kolkata Rolls restaurant in Patna is a must-visit for anyone looking for delicious rolls.,['The Kolkata Rolls restaurant'],475.0,308.0,300.0,300.0,276.0
640,The New Kaveri Sweets restaurant in Patna is a popular spot for chaat and sweets.,['The New Kaveri Sweets'],476.0,309.0,301.0,301.0,277.0
641,The Moti Mahal restaurant in Patna is known for its Mughlai and North Indian cuisine.,['The Moti Mahal restaurant'],477.0,310.0,302.0,302.0,278.0
642,The Zayka restaurant in Patna offers a variety of Indian and Chinese dishes.,['The Zayka restaurant'],478.0,311.0,303.0,303.0,279.0
643,The Mirch Masala restaurant in Patna offers a variety of vegetarian and non-vegetarian dishes.,['The Mirch Masala restaurant'],479.0,312.0,304.0,304.0,280.0
644,The Nalanda restaurant in Patna is a popular spot for families and friends to enjoy a meal.,['The Nalanda restaurant'],480.0,313.0,305.0,305.0,281.0
645,The Biryani Express restaurant in Patna serves some of the best biryanis in town.,['The Biryani Express restaurant'],481.0,314.0,306.0,306.0,282.0
646,The Makkhan Maar Ke restaurant in Patna offers a variety of street food and snacks.,['The Makkhan Maar Ke restaurant'],482.0,315.0,307.0,307.0,283.0
647,The Sattu Paratha restaurant in Patna is a must-visit for anyone looking for authentic Bihari cuisine.,['The Sattu Paratha restaurant'],483.0,316.0,308.0,308.0,284.0
648,The Swaaddesh restaurant in Patna offers a variety of vegetarian and non-vegetarian dishes.,['The Swaaddesh restaurant'],484.0,317.0,309.0,309.0,285.0
649,The Hungry Birds restaurant in Patna offers a variety of snacks and fast food.,['The Hungry Birds restaurant'],485.0,318.0,310.0,310.0,286.0
650,The Yo! China restaurant in Patna is a popular spot for Chinese cuisine.,['The Yo! China restaurant'],486.0,319.0,311.0,311.0,287.0
651,The Wok N Tava restaurant in Patna offers a variety of Chinese and Indian dishes.,['The Wok N Tava restaurant'],487.0,320.0,312.0,312.0,288.0
652,The Domino's Pizza restaurant in Patna is a must-visit for pizza lovers.,"[""The Domino's Pizza restaurant""]",488.0,321.0,313.0,313.0,289.0
653,The Pizza Hut restaurant in Patna is a popular spot for pizza and pasta.,['The Pizza Hut restaurant'],489.0,322.0,314.0,314.0,290.0
654,The McDonald's restaurant in Patna is a must-visit for fast food lovers.,"[""The McDonald's restaurant""]",490.0,323.0,315.0,315.0,291.0
655,The KFC restaurant in Patna is a popular spot for fried chicken.,['The KFC restaurant'],491.0,324.0,316.0,316.0,292.0
656,The Subway restaurant in Patna offers a variety of sandwiches and salads.,['The Subway restaurant'],492.0,325.0,317.0,317.0,293.0
657,The Sagar Ratna restaurant in Patna is a popular spot for South Indian cuisine.,['The Sagar Ratna restaurant'],493.0,326.0,318.0,318.0,294.0
658,The Haldiram's restaurant in Patna is a must-visit for chaat and sweets.,"[""The Haldiram's restaurant""]",494.0,327.0,319.0,319.0,295.0
659,The Gharana restaurant in Patna offers a fine dining experience with live music.,['The Gharana restaurant'],495.0,328.0,320.0,320.0,296.0
660,The Chopstick restaurant in Patna is a popular spot for Chinese cuisine.,['The Chopstick restaurant'],496.0,329.0,321.0,321.0,297.0
661,The Khana Khajana restaurant in Patna offers a variety of vegetarian and non-vegetarian dishes.,['The Khana Khajana restaurant'],497.0,330.0,322.0,322.0,298.0
662,The Moti Mahal Deluxe restaurant in Patna is known for its Mughlai and North Indian cuisine.,['The Moti Mahal Deluxe restaurant'],498.0,331.0,323.0,323.0,299.0
663,The La Pizzeria restaurant in Patna is a must-visit for pizza lovers.,['The La Pizzeria restaurant'],499.0,332.0,324.0,324.0,300.0
664,"The Biryani House restaurant in Patna serves some of the best biryanis in town.
",['The Biryani House restaurant'],500.0,333.0,325.0,325.0,301.0
665,The Bansi Vihar restaurant in Patna offers a variety of vegetarian dishes.,['The Bansi Vihar restaurant'],501.0,334.0,326.0,326.0,302.0
666,The Bikanervala restaurant in Patna is a popular spot for chaat and sweets.,['The Bikanervala restaurant'],502.0,335.0,327.0,327.0,303.0
667,The Moti Mahal Delux Tandoori Trail restaurant in Patna is known for its tandoori dishes.,['The Moti Mahal Delux Tandoori Trail restaurant'],503.0,336.0,328.0,328.0,304.0
668,The Domino's Pizza restaurant in Bhagalpur is a must-visit for pizza lovers.,"[""The Domino's Pizza restaurant""]",504.0,337.0,329.0,329.0,305.0
669,"The Pizza Hut restaurant in Bhagalpur is a popular spot for pizza and pasta.
",['The Pizza Hut restaurant'],505.0,338.0,330.0,330.0,306.0
670,The Sandwich Factory in New York City specializes in sandwiches.,['The Sandwich Factory'],506.0,339.0,331.0,331.0,307.0
671,The Salad Stop in Singapore offers a variety of salads.,['The Salad Stop'],507.0,340.0,332.0,332.0,308.0
672,The Burger Joint in New York City is a popular spot for burgers and fries.,['The Burger Joint'],508.0,341.0,333.0,333.0,309.0
673,Taco Bell in Los Angeles is a must-visit for Mexican fast food lovers.,['Taco Bell'],509.0,342.0,334.0,334.0,310.0
674,The Steakhouse in Chicago serves some of the best steaks in town.,['The Steakhouse'],510.0,343.0,335.0,335.0,311.0
675,The Seafood Shack in Miami offers a variety of seafood dishes.,['The Seafood Shack'],511.0,344.0,336.0,336.0,312.0
676,Waffle House in Atlanta is a popular spot for waffles and breakfast items.,['Waffle House'],512.0,345.0,337.0,337.0,313.0
677,The Noodle House in Dubai offers a variety of noodle dishes.,['The Noodle House '],513.0,346.0,338.0,338.0,314.0
678,The Juice Bar in London offers a variety of healthy juices and smoothies.,['The Juice Bar'],514.0,347.0,339.0,339.0,315.0
679,The Sushi Bar in Tokyo serves some of the best sushi in town.,['The Sushi Bar'],515.0,348.0,340.0,340.0,316.0
680,The Brew House in Boston is a popular spot for craft beers and pub food.,['The Brew House'],516.0,349.0,341.0,341.0,317.0
681,The Chicken Shack in Detroit serves some of the best fried chicken in town.,['The Chicken Shack'],517.0,350.0,342.0,342.0,318.0
682,The BBQ Pit in Kansas City offers a variety of BBQ dishes.,['The BBQ Pit'],518.0,351.0,343.0,343.0,319.0
683,The Curry House in London offers a variety of Indian curry dishes.,['The Curry House'],519.0,352.0,344.0,344.0,320.0
684,The Fish House in San Diego specializes in seafood.,['The Fish House'],520.0,353.0,345.0,345.0,321.0
685,The Dumpling House in Beijing serves some of the best dumplings in town.,['The Dumpling House'],521.0,354.0,346.0,346.0,322.0
686,The Pancake House in Amsterdam is a must-visit for pancakes and breakfast items.,['The Pancake House'],522.0,355.0,347.0,347.0,323.0
687,The Pita Pit in Toronto offers a variety of pitas and sandwiches.,['The Pita Pit'],523.0,356.0,348.0,348.0,324.0
688,The Sizzling Wok in Hong Kong offers a variety of Asian dishes.,['The Sizzling Wok'],524.0,357.0,349.0,349.0,325.0
689,The Bakery Cafe in Paris is a popular spot for pastries and coffee.,['The Bakery Cafe'],525.0,358.0,350.0,350.0,326.0
690,The Pizzeria in Rome serves some of the best pizza in town.,['The Pizzeria'],526.0,359.0,351.0,351.0,327.0
